,location,size,total_sqft,bath,price,bhk,price_per_sqft
11936,other,2 BHK,600.0,4.0,70.0,2,11666
11937,other,2 Bedroom,800.0,1.0,45.0,2,5625
11941,Kothannur,2 BHK,1085.0,2.0,34.2,2,3152
11942,Thanisandra,1 BHK,760.0,1.0,50.4,1,6631
11943,Sahakara Nagar,2 BHK,1201.0,2.0,80.0,2,6661
11945,HSR Layout,2 BHK,1289.0,2.0,70.0,2,5430
11947,Kasavanhalli,2 BHK,1377.0,2.0,80.0,2,5809
11951,Thanisandra,1 BHK,663.0,1.0,32.82,1,4950
11952,Electronic City,2 BHK,1165.0,2.0,33.65,2,2888
11954,Thanisandra,2 BHK,1260.0,2.0,45.5,2,3611
11955,other,2 BHK,1095.0,2.0,39.0,2,3561
11956,other,2 BHK,1050.0,2.0,65.0,2,6190
11957,Seegehalli,2 BHK,1176.0,2.0,50.0,2,4251
11959,Whitefield,2 BHK,1315.0,2.0,55.0,2,4182
11960,Parappana Agrahara,2 BHK,1194.0,2.0,46.0,2,3852
11961,NRI Layout,2 Bedroom,2400.0,2.0,125.0,2,5208
11967,Hoskote,2 BHK,1065.0,2.0,33.75,2,3169
11968,Balagere,2 BHK,1205.0,2.0,67.0,2,5560
11969,Uttarahalli,2 BHK,1160.0,2.0,40.58,2,3498
11971,Parappana Agrahara,2 BHK,1194.0,2.0,47.0,2,3936
11974,Bommasandra Industrial Area,2 BHK,1130.0,2.0,32.64,2,2888
11977,Bommasandra Industrial Area,2 BHK,1065.0,2.0,30.75,2,2887
11979,R.T. Nagar,2 BHK,1500.0,2.0,45.0,2,3000
11980,Panathur,2 BHK,1210.0,2.0,69.0,2,5702
11981,TC Palaya,2 BHK,1126.0,2.0,39.4,2,3499
11985,Hennur Road,2 BHK,950.0,2.0,55.0,2,5789
11986,Bellandur,2 BHK,960.0,2.0,48.0,2,5000
11990,Kanakpura Road,2 BHK,900.0,2.0,46.29,2,5143
11991,other,2 BHK,1080.0,2.0,38.0,2,3518
11997,other,2 BHK,1269.0,2.0,97.0,2,7643
11998,Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700
12000,Electronic City Phase II,2 BHK,1165.0,2.0,33.64,2,2887
12001,BTM Layout,2 BHK,1196.0,2.0,56.81,2,4750
12002,Parappana Agrahara,2 BHK,1194.0,2.0,47.0,2,3936
12004,Whitefield,2 BHK,1063.0,2.0,42.52,2,4000
12005,other,2 BHK,1025.0,2.0,39.98,2,3900
12006,Chikkabanavar,2 BHK,1067.0,2.0,38.0,2,3561
12007,Kanakpura Road,2 BHK,1299.0,2.0,89.63,2,6899
12008,Panathur,2 BHK,1343.0,2.0,76.0,2,5658
12015,Balagere,2 BHK,1205.0,2.0,79.0,2,6556
12018,other,2 Bedroom,1200.0,2.0,68.0,2,5666
12022,Kanakapura,1 BHK,825.0,1.0,35.475,1,4300
12023,Sarjapur  Road,2 BHK,1000.0,2.0,40.0,2,4000
12024,Yelahanka,1 BHK,602.0,1.0,33.0,1,5481
12026,Hoodi,2 BHK,1108.0,2.0,66.46,2,5998
12027,other,2 BHK,1040.0,2.0,68.0,2,6538
12028,Sarjapur,2 BHK,1451.0,2.0,87.0,2,5995
12029,Raja Rajeshwari Nagar,2 BHK,1196.0,2.0,40.54,2,3389
12030,Kanakpura Road,1 BHK,850.0,1.0,37.32,1,4390
12032,other,2 BHK,900.0,2.0,40.0,2,4444
12033,Kudlu,1 BHK,720.0,1.0,33.0,1,4583
12035,Sarjapur  Road,2 BHK,1026.0,2.0,60.8,2,5925
12039,Sarjapur  Road,2 BHK,1150.0,2.0,48.5,2,4217
12044,Ramagondanahalli,2 BHK,1125.0,2.0,75.0,2,6666
12046,Marathahalli,2 BHK,1100.0,2.0,50.0,2,4545
12047,Banaswadi,2 BHK,1105.0,2.0,57.0,2,5158
12048,Thanisandra,2 BHK,1110.0,2.0,46.5,2,4189
12049,Dasanapura,1 BHK,708.0,1.0,41.0,1,5790
12050,Kudlu,2 BHK,1027.0,2.0,44.0,2,4284
12053,Sarjapur  Road,2 BHK,1205.0,2.0,37.0,2,3070
12056,other,1 Bedroom,540.0,1.0,22.0,1,4074
12057,Dasarahalli,2 BHK,1200.0,2.0,42.0,2,3500
12060,Whitefield,2 BHK,1346.0,2.0,76.01,2,5647
12061,Balagere,2 BHK,1012.0,2.0,68.0,2,6719
12063,other,2 BHK,1125.0,2.0,55.0,2,4888
12065,Harlur,2 BHK,1197.0,2.0,79.9,2,6675
12067,BTM 2nd Stage,2 BHK,1100.0,2.0,47.0,2,4272
12074,Ramagondanahalli,2 BHK,1151.0,2.0,42.5,2,3692
12076,Uttarahalli,2 BHK,1123.0,2.0,60.0,2,5342
12077,Whitefield,2 BHK,1276.0,2.0,69.5,2,5446
12078,Yelahanka,2 BHK,1315.0,2.0,77.0,2,5855
12080,R.T. Nagar,2 BHK,1325.0,2.0,52.0,2,3924
12083,Kodichikkanahalli,2 BHK,1299.0,2.0,58.0,2,4464
12084,Haralur Road,2 BHK,953.0,2.0,90.0,2,9443
12085,Gunjur,2 BHK,1457.0,2.0,60.0,2,4118
12086,Varthur,2 BHK,1000.0,1.0,65.0,2,6500
12091,Bellandur,1 BHK,950.0,1.0,40.0,1,4210
12093,other,2 BHK,1013.0,2.0,60.0,2,5923
12094,Hennur Road,2 BHK,1140.0,2.0,56.0,2,4912
12099,other,2 BHK,1190.0,2.0,48.0,2,4033
12101,other,2 BHK,1210.0,2.0,53.0,2,4380
12103,Kalena Agrahara,2 BHK,1180.0,2.0,85.0,2,7203
12104,Nagasandra,2 Bedroom,1500.0,2.0,91.0,2,6066
12105,Bellandur,2 BHK,850.0,2.0,45.0,2,5294
12106,Kothanur,2 BHK,1130.0,2.0,55.0,2,4867
12107,CV Raman Nagar,2 BHK,907.0,2.0,38.0,2,4189
12108,HRBR Layout,2 BHK,1300.0,2.0,90.0,2,6923
12115,other,2 BHK,1160.0,2.0,55.0,2,4741
12116,other,2 BHK,930.0,1.0,55.0,2,5913
12117,Devanahalli,2 BHK,1010.0,2.0,58.0,2,5742
12118,Electronic City,2 BHK,1221.0,2.0,68.0,2,5569
12120,Hoodi,2 BHK,1108.0,2.0,87.48,2,7895
12122,Sarjapur  Road,2 BHK,1370.0,2.0,70.0,2,5109
12123,Banashankari Stage V,2 BHK,920.0,2.0,41.5,2,4510
12124,Bhoganhalli,2 BHK,1277.0,2.0,79.89,2,6256
12125,Horamavu Agara,2 BHK,1213.0,2.0,38.1,2,3140
12133,other,2 BHK,1053.0,2.0,44.0,2,4178
12135,other,2 BHK,1169.0,2.0,50.11,2,4286
12136,Badavala Nagar,2 BHK,1274.0,2.0,90.0,2,7064
12137,Whitefield,2 BHK,1317.0,2.0,52.0,2,3948
12138,Lakshminarayana Pura,2 BHK,1195.0,2.0,75.0,2,6276
12140,Kammasandra,2 BHK,940.0,2.0,35.0,2,3723
12145,Subramanyapura,2 BHK,985.0,2.0,62.5,2,6345
12146,Electronics City Phase 1,2 BHK,1116.0,2.0,33.0,2,2956
12147,Attibele,2 BHK,656.0,2.0,25.0,2,3810
12148,Kaggadasapura,2 BHK,1105.0,2.0,39.5,2,3574
12149,Whitefield,2 BHK,1220.0,2.0,55.0,2,4508
12153,Uttarahalli,2 BHK,1000.0,2.0,35.0,2,3500
12156,Old Madras Road,2 BHK,1165.0,2.0,52.0,2,4463
12157,Budigere,2 BHK,1153.0,2.0,56.0,2,4856
12158,Bannerghatta Road,2 BHK,1270.0,2.0,45.0,2,3543
12159,other,2 BHK,1070.0,2.0,38.0,2,3551
12163,other,2 BHK,2031.0,2.0,200.0,2,9847
12164,Bellandur,2 BHK,1454.0,2.0,90.0,2,6189
12165,Whitefield,2 BHK,1116.0,2.0,48.76,2,4369
12167,Sarjapur  Road,2 BHK,1346.0,2.0,74.03,2,5500
12168,other,2 BHK,1062.0,2.0,50.0,2,4708
12169,other,1 BHK,700.0,1.0,25.5,1,3642
12170,JP Nagar,2 BHK,1405.0,2.0,99.0,2,7046
12171,Doddathoguru,2 BHK,1100.0,2.0,50.0,2,4545
12175,Uttarahalli,2 BHK,1125.0,2.0,47.0,2,4177
12177,Pai Layout,2 BHK,1068.0,2.0,48.0,2,4494
12178,Doddathoguru,2 BHK,940.0,2.0,32.9,2,3500
12179,Hosa Road,2 BHK,1063.0,2.0,32.79,2,3084
12180,Brookefield,2 BHK,1382.0,2.0,84.5,2,6114
12181,Harlur,2 BHK,936.0,2.0,45.0,2,4807
12183,Sarjapur  Road,1 BHK,475.0,1.0,26.0,1,5473
12184,other,2 BHK,1200.0,2.0,115.0,2,9583
12186,Kudlu,2 BHK,1162.0,2.0,52.0,2,4475
12187,Hosa Road,2 BHK,1161.0,2.0,48.75,2,4198
12189,Brookefield,2 BHK,1260.0,2.0,70.0,2,5555
12193,Budigere,1 BHK,705.0,1.0,34.545,1,4900
12196,other,1 Bedroom,1675.0,1.0,241.0,1,14388
12198,Nagarbhavi,2 BHK,1100.0,2.0,46.2,2,4200
12201,Budigere,2 BHK,1153.0,2.0,56.5,2,4900
12202,Sarjapur  Road,2 BHK,1197.0,2.0,56.86,2,4750
12203,other,2 BHK,1150.0,2.0,90.0,2,7826
12204,other,1 BHK,595.0,1.0,40.0,1,6722
12209,Electronic City,2 BHK,970.0,2.0,35.0,2,3608
12215,Raja Rajeshwari Nagar,2 BHK,1168.0,2.0,66.0,2,5650
12216,Begur Road,2 BHK,1160.0,2.0,36.54,2,3150
12218,Kumaraswami Layout,2 Bedroom,600.0,2.0,72.0,2,12000
12220,ITPL,2 BHK,850.0,2.0,25.4,2,2988
12221,Ramamurthy Nagar,2 BHK,935.0,2.0,39.0,2,4171
12223,Doddaballapur,1 BHK,654.0,1.0,49.0,1,7492
12226,other,2 BHK,1300.0,2.0,33.0,2,2538
12227,Kaggalipura,2 BHK,950.0,2.0,60.0,2,6315
12229,Doddakallasandra,2 BHK,1072.0,2.0,42.87,2,3999
12231,Uttarahalli,2 BHK,1165.0,1.0,42.09,2,3612
12234,Thanisandra,2 BHK,1305.0,2.0,90.0,2,6896
12236,Kodigehaali,2 BHK,866.0,2.0,32.0,2,3695
12237,Hulimavu,2 BHK,1231.0,2.0,84.5,2,6864
12240,Whitefield,2 BHK,1140.0,2.0,55.0,2,4824
12241,Kanakpura Road,1 BHK,525.0,1.0,30.0,1,5714
12242,Whitefield,2 BHK,1295.0,2.0,64.5,2,4980
12243,Hormavu,2 BHK,1020.0,2.0,45.75,2,4485
12245,other,2 Bedroom,1200.0,1.0,50.0,2,4166
12246,Vidyaranyapura,2 BHK,1100.0,2.0,41.0,2,3727
12248,Kothannur,2 BHK,820.0,2.0,37.0,2,4512
12251,Kalena Agrahara,2 BHK,1354.0,2.0,70.0,2,5169
12253,Garudachar Palya,2 BHK,1154.0,2.0,51.8,2,4488
12255,Electronics City Phase 1,2 BHK,1205.0,2.0,60.0,2,4979
12260,other,2 BHK,1300.0,3.0,65.0,2,5000
12261,other,2 BHK,1150.0,2.0,47.0,2,4086
12263,Budigere,2 BHK,1153.0,2.0,58.0,2,5030
12266,Billekahalli,2 BHK,950.0,2.0,56.0,2,5894
12269,Neeladri Nagar,2 BHK,1100.0,2.0,30.0,2,2727
12270,other,2 BHK,1250.0,2.0,65.0,2,5200
12271,HBR Layout,2 Bedroom,1200.0,2.0,120.0,2,10000
12286,Whitefield,2 BHK,1200.0,2.0,70.0,2,5833
12288,Electronic City,2 BHK,995.0,2.0,48.0,2,4824
12289,Horamavu Banaswadi,2 BHK,1081.0,2.0,52.0,2,4810
12290,Parappana Agrahara,2 BHK,1194.0,2.0,46.0,2,3852
12291,Sonnenahalli,1 BHK,605.0,1.0,30.24,1,4998
12292,Yelahanka,1 BHK,567.0,1.0,25.0,1,4409
12293,Rajaji Nagar,2 BHK,1718.0,3.0,275.0,2,16006
12301,Whitefield,2 BHK,1015.0,2.0,56.0,2,5517
12302,Thanisandra,2 BHK,1100.0,2.0,36.0,2,3272
12304,NGR Layout,2 BHK,1021.0,2.0,45.9,2,4495
12305,Haralur Road,2 BHK,1230.0,2.0,67.65,2,5500
12306,Uttarahalli,2 BHK,1260.0,2.0,55.0,2,4365
12311,Sector 2 HSR Layout,2 BHK,1231.0,2.0,66.0,2,5361
12312,Mahadevpura,2 BHK,1236.0,2.0,58.0,2,4692
12318,other,2 BHK,925.0,2.0,68.0,2,7351
12320,other,2 BHK,1190.0,2.0,46.41,2,3900
12321,Uttarahalli,2 BHK,1284.0,2.0,53.36,2,4155
12324,Chikkalasandra,2 BHK,1325.0,2.0,59.0,2,4452
12326,Kudlu Gate,2 BHK,1183.0,2.0,79.54,2,6723
12328,other,1 BHK,747.0,1.0,27.0,1,3614
12329,Electronic City,2 BHK,1342.0,2.0,90.0,2,6706
12330,other,2 BHK,1113.0,2.0,52.0,2,4672
12332,Brookefield,2 BHK,1206.0,2.0,90.0,2,7462
12334,Hebbal,2 BHK,1162.0,2.0,59.0,2,5077
12335,Parappana Agrahara,2 BHK,1194.0,2.0,46.0,2,3852
12338,Rajaji Nagar,2 BHK,1763.0,3.0,240.0,2,13613
12339,Uttarahalli,2 BHK,1150.0,2.0,45.99,2,3999
12341,Chikkalasandra,2 BHK,1290.0,2.0,72.0,2,5581
12343,HBR Layout,2 Bedroom,900.0,2.0,145.0,2,16111
12344,Sanjay nagar,2 BHK,1150.0,2.0,70.0,2,6086
12346,Yeshwanthpur,2 BHK,1160.0,2.0,64.08,2,5524
12347,other,2 BHK,900.0,2.0,27.0,2,3000
12351,Electronics City Phase 1,2 BHK,891.0,2.0,26.0,2,2918
12355,Vittasandra,2 BHK,1404.0,2.0,67.5,2,4807
12356,Dodda Nekkundi,2 BHK,1370.0,2.0,60.0,2,4379
12358,Gollarapalya Hosahalli,2 BHK,1129.0,2.0,50.0,2,4428
12362,Mysore Road,2 BHK,1175.0,2.0,86.68,2,7377
12363,other,1 BHK,500.0,1.0,51.0,1,10200
12365,Electronic City Phase II,1 BHK,1200.0,1.0,295.0,1,24583
12368,other,2 BHK,850.0,2.0,45.0,2,5294
12369,CV Raman Nagar,2 BHK,1392.0,2.0,110.0,2,7902
12371,other,2 BHK,1020.0,2.0,52.0,2,5098
12375,Jakkur,2 BHK,1432.0,2.0,85.0,2,5935
12382,Hennur,2 BHK,1255.0,2.0,55.5,2,4422
12383,Yelenahalli,2 BHK,1160.0,2.0,44.08,2,3800
12384,Old Madras Road,2 BHK,2640.0,2.0,170.0,2,6439
12385,Bommanahalli,2 BHK,1160.0,2.0,53.0,2,4568
12386,Lakshminarayana Pura,2 BHK,1200.0,2.0,80.0,2,6666
12387,7th Phase JP Nagar,2 BHK,1100.0,2.0,44.0,2,4000
12390,Choodasandra,2 BHK,1065.0,2.0,46.0,2,4319
12391,Hebbal,2 BHK,1294.0,2.0,115.0,2,8887
12393,Whitefield,2 BHK,1216.0,2.0,75.0,2,6167
12394,other,2 BHK,1005.0,2.0,40.0,2,3980
12400,Jalahalli,2 BHK,1045.0,2.0,76.77,2,7346
12402,Anjanapura,2 BHK,950.0,2.0,30.0,2,3157
12404,BTM 2nd Stage,2 BHK,930.0,2.0,46.0,2,4946
12406,other,2 BHK,1290.0,2.0,71.95,2,5577
12409,Dodda Nekkundi,2 BHK,1200.0,2.0,71.0,2,5916
12413,Budigere,2 BHK,1153.0,2.0,56.55,2,4904
12415,LB Shastri Nagar,2 BHK,1200.0,2.0,47.0,2,3916
12417,Begur Road,2 BHK,1215.0,2.0,43.75,2,3600
12418,Sarjapur  Road,2 BHK,1194.0,2.0,57.0,2,4773
12419,other,2 BHK,1220.0,2.0,52.0,2,4262
12421,Kanakpura Road,1 BHK,525.0,1.0,26.0,1,4952
12422,Bommasandra,2 BHK,955.0,2.0,37.97,2,3975
12424,Magadi Road,2 BHK,884.0,2.0,48.0,2,5429
12425,Kathriguppe,2 BHK,1250.0,2.0,68.75,2,5500
12426,Bommasandra Industrial Area,2 BHK,7000.0,2.0,135.0,2,1928
12429,Bellandur,2 BHK,1195.0,2.0,52.0,2,4351
12430,other,1 BHK,2559.0,1.0,55.0,1,2149
12431,Begur,2 BHK,1200.0,2.0,33.0,2,2750
12432,Sarjapur  Road,2 BHK,984.0,2.0,45.75,2,4649
12433,Bommasandra,2 BHK,1089.0,2.0,40.0,2,3673
12434,Hennur Road,2 BHK,1165.0,2.0,52.0,2,4463
12435,Chandapura,1 BHK,410.0,1.0,10.0,1,2439
12437,Ramamurthy Nagar,2 Bedroom,1200.0,2.0,68.0,2,5666
12441,Mico Layout,2 BHK,1140.0,2.0,43.0,2,3771
12443,other,1 BHK,720.0,1.0,28.0,1,3888
12445,other,2 BHK,1100.0,2.0,90.0,2,8181
12446,Sector 7 HSR Layout,2 BHK,1162.0,2.0,98.77,2,8500
12447,Ramamurthy Nagar,1 Bedroom,540.0,1.0,35.0,1,6481
12451,other,2 BHK,1220.0,2.0,60.0,2,4918
12452,Doddathoguru,2 BHK,964.0,2.0,62.0,2,6431
12457,Bannerghatta,2 BHK,1120.0,2.0,42.5,2,3794
12458,other,1 BHK,600.0,1.0,22.8,1,3800
12460,other,1 BHK,540.0,1.0,24.0,1,4444
12461,Hebbal,2 BHK,1150.0,2.0,57.0,2,4956
12464,other,2 BHK,620.0,2.0,23.0,2,3709
12468,Sarjapur  Road,2 BHK,1105.0,2.0,40.0,2,3619
12469,Vidyaranyapura,2 BHK,1200.0,2.0,60.5,2,5041
12472,Electronic City,2 BHK,550.0,2.0,16.0,2,2909
12475,Haralur Road,2 BHK,1194.0,2.0,46.0,2,3852
12476,Vittasandra,2 BHK,1246.0,2.0,65.0,2,5216
12477,Old Airport Road,2 BHK,1055.0,2.0,75.0,2,7109
12479,Harlur,2 BHK,1370.0,2.0,88.0,2,6423
12480,Whitefield,2 BHK,1224.0,2.0,75.0,2,6127
12482,Kambipura,2 BHK,883.0,2.0,39.0,2,4416
12484,other,2 BHK,1154.0,2.0,57.0,2,4939
12486,other,2 BHK,1057.0,2.0,42.0,2,3973
12487,Raja Rajeshwari Nagar,2 BHK,1157.0,2.0,65.0,2,5617
12490,other,2 BHK,980.0,2.0,35.0,2,3571
12491,Sarjapur  Road,2 BHK,1140.0,2.0,40.0,2,3508
12492,Raja Rajeshwari Nagar,2 BHK,1206.0,2.0,40.7,2,3374
12493,Electronic City Phase II,1 BHK,575.0,1.0,16.75,1,2913
12498,Electronic City,2 BHK,1128.0,2.0,63.5,2,5629
12499,Electronics City Phase 1,1 BHK,640.0,1.0,45.0,1,7031
12502,Kanakapura,2 BHK,1090.0,2.0,38.15,2,3500
12503,Electronic City,1 BHK,589.0,1.0,29.0,1,4923
12504,Electronic City,2 BHK,1125.0,2.0,28.13,2,2500
12505,Kogilu,2 BHK,1140.0,2.0,50.66,2,4443
12507,Kundalahalli,2 BHK,1315.0,2.0,74.0,2,5627
12509,Haralur Road,2 BHK,1092.0,2.0,44.0,2,4029
12510,Kadugodi,2 BHK,1314.0,2.0,80.0,2,6088
12511,Koramangala,2 BHK,1260.0,2.0,100.0,2,7936
12513,Nagarbhavi,2 BHK,1080.0,2.0,49.0,2,4537
12517,Hennur Road,2 BHK,1052.0,2.0,34.72,2,3300
12518,Yelahanka,2 BHK,1045.0,2.0,45.0,2,4306
12521,Marsur,2 BHK,497.0,1.0,20.0,2,4024
12522,Hennur,2 BHK,1255.0,2.0,53.57,2,4268
12525,Hennur Road,2 BHK,1450.0,2.0,80.0,2,5517
12526,Sarjapur  Road,2 BHK,1346.0,2.0,69.61,2,5171
12527,Kumaraswami Layout,2 BHK,1200.0,2.0,29.0,2,2416
12529,Dasarahalli,2 BHK,1160.0,2.0,49.0,2,4224
12531,Kothanur,2 BHK,1094.0,2.0,54.0,2,4936
12547,Margondanahalli,2 Bedroom,1160.0,2.0,65.0,2,5603
12548,Vittasandra,2 BHK,1246.0,2.0,67.4,2,5409
12549,Hosa Road,1 BHK,615.0,1.0,43.08,1,7004
12550,7th Phase JP Nagar,2 BHK,1128.0,2.0,60.0,2,5319
12551,other,2 BHK,1260.0,2.0,55.0,2,4365
12554,Yelahanka,1 BHK,602.0,2.0,30.0,1,4983
12564,Begur Road,2 BHK,1200.0,2.0,44.73,2,3727
12565,Sarjapur,2 BHK,1095.0,2.0,45.0,2,4109
12569,6th Phase JP Nagar,2 BHK,1280.0,2.0,88.0,2,6875
12570,Rajaji Nagar,2 BHK,1224.0,2.0,105.0,2,8578
12572,Electronic City,2 BHK,825.0,2.0,30.0,2,3636
12574,Chandapura,2 BHK,985.0,2.0,25.12,2,2550
12575,Murugeshpalya,2 BHK,1175.0,2.0,75.0,2,6382
12576,other,1 Bedroom,600.0,1.0,24.0,1,4000
12580,Horamavu Agara,2 BHK,1090.0,2.0,46.0,2,4220
12585,8th Phase JP Nagar,2 BHK,1046.0,2.0,48.0,2,4588
12587,Electronic City Phase II,2 BHK,1065.0,2.0,30.76,2,2888
12589,Battarahalli,2 BHK,1097.0,2.0,49.0,2,4466
12590,Kalena Agrahara,2 BHK,1200.0,3.0,70.0,2,5833
12592,Anekal,2 BHK,1140.0,2.0,52.0,2,4561
12593,Thigalarapalya,2 BHK,1297.0,2.0,98.0,2,7555
12594,Padmanabhanagar,2 BHK,1150.0,2.0,50.0,2,4347
12595,other,2 BHK,1375.0,2.0,45.0,2,3272
12596,Babusapalaya,2 BHK,1245.0,2.0,58.0,2,4658
12601,Chandapura,1 BHK,645.0,1.0,16.45,1,2550
12602,Kanakpura Road,2 BHK,700.0,2.0,36.0,2,5142
12604,Raja Rajeshwari Nagar,2 BHK,1000.0,2.0,50.0,2,5000
12606,Begur Road,2 BHK,1160.0,2.0,42.0,2,3620
12610,Sarjapur  Road,2 BHK,1290.0,2.0,88.0,2,6821
12611,Kudlu Gate,2 BHK,1200.0,2.0,44.4,2,3700
12614,other,2 BHK,1270.0,2.0,172.0,2,13543
12615,other,2 BHK,1145.0,2.0,44.0,2,3842
12617,Electronic City Phase II,2 BHK,1065.0,2.0,30.75,2,2887
12619,Sarjapur  Road,2 BHK,1371.0,2.0,86.0,2,6272
12622,Yelahanka,2 BHK,1362.0,2.0,66.0,2,4845
12624,Whitefield,2 BHK,925.0,2.0,35.0,2,3783
12625,Electronics City Phase 1,2 BHK,1088.0,2.0,30.46,2,2799
12626,Yelahanka,2 BHK,1234.0,2.0,80.0,2,6482
12629,Whitefield,2 BHK,1175.0,2.0,50.0,2,4255
12631,Chandapura,1 BHK,645.0,1.0,16.45,1,2550
12633,Kalena Agrahara,2 BHK,1354.0,2.0,71.0,2,5243
12634,other,2 BHK,1165.0,2.0,45.0,2,3862
12638,Rachenahalli,2 BHK,985.0,2.0,50.17,2,5093
12639,Chandapura,2 Bedroom,1200.0,2.0,36.0,2,3000
12644,Basaveshwara Nagar,2 Bedroom,1200.0,1.0,180.0,2,15000
12645,Bannerghatta Road,2 BHK,1122.5,2.0,61.74,2,5500
12647,CV Raman Nagar,2 BHK,1227.0,2.0,42.88,2,3494
12648,other,2 BHK,1210.0,2.0,60.0,2,4958
12658,KR Puram,2 BHK,1100.0,2.0,39.9,2,3627
12663,Sarjapur  Road,2 BHK,1044.0,2.0,55.0,2,5268
12665,Choodasandra,2 BHK,1115.0,2.0,50.0,2,4484
12666,Yelahanka,2 BHK,1000.0,2.0,29.0,2,2900
12667,Kathriguppe,2 Bedroom,754.0,2.0,69.99,2,9282
12668,Electronic City Phase II,2 BHK,1140.0,2.0,33.06,2,2900
12669,Kodichikkanahalli,2 BHK,900.0,2.0,35.0,2,3888
12670,other,2 BHK,1200.0,2.0,50.0,2,4166
12671,Malleshwaram,1 BHK,580.0,1.0,45.0,1,7758
12673,Munnekollal,2 BHK,1030.0,2.0,50.36,2,4889
12678,Rajaji Nagar,2 Bedroom,1314.0,2.0,225.0,2,17123
12679,Kothanur,2 BHK,1400.0,2.0,65.0,2,4642
12681,Hulimavu,2 BHK,1115.0,2.0,44.6,2,4000
12682,Bharathi Nagar,2 BHK,1300.0,2.0,55.86,2,4296
12684,Kanakpura Road,2 BHK,1332.0,2.0,108.0,2,8108
12685,Abbigere,2 BHK,1000.0,2.0,41.0,2,4100
12688,Electronic City,2 BHK,1070.0,2.0,48.0,2,4485
12690,Marathahalli,2 BHK,1196.0,2.0,57.95,2,4845
12691,Electronic City,2 BHK,1025.0,2.0,54.0,2,5268
12695,Whitefield,2 BHK,1270.0,2.0,110.0,2,8661
12699,Old Madras Road,2 BHK,1165.0,2.0,51.42,2,4413
12701,Rajaji Nagar,2 BHK,1440.0,2.0,165.0,2,11458
12703,Chandapura,2 BHK,740.0,1.0,22.0,2,2972
12705,5th Phase JP Nagar,2 BHK,1075.0,2.0,60.0,2,5581
12706,Bellandur,2 BHK,1260.0,2.0,83.5,2,6626
12710,other,2 BHK,1088.0,2.0,46.0,2,4227
12712,Vidyaranyapura,2 BHK,1200.0,2.0,42.0,2,3500
12714,JP Nagar,2 BHK,1157.0,2.0,73.0,2,6309
12715,Sahakara Nagar,2 BHK,1200.0,2.0,54.0,2,4500
12717,Bommanahalli,2 BHK,1050.0,2.0,54.0,2,5142
12718,other,2 BHK,1200.0,2.0,45.0,2,3750
12721,Channasandra,2 BHK,1050.0,2.0,44.41,2,4229
12722,Hegde Nagar,2 Bedroom,1000.0,2.0,66.0,2,6600
12723,9th Phase JP Nagar,2 BHK,1050.0,2.0,35.0,2,3333
12725,BEML Layout,2 BHK,1194.0,2.0,65.0,2,5443
12727,Hormavu,2 BHK,1210.0,2.0,69.0,2,5702
12729,Malleshwaram,2 BHK,1410.0,2.0,125.0,2,8865
12730,Electronics City Phase 1,2 BHK,1305.0,2.0,67.0,2,5134
12732,Bannerghatta Road,2 BHK,1206.0,2.0,53.0,2,4394
12733,Kambipura,2 BHK,883.0,2.0,49.0,2,5549
12734,Bannerghatta Road,2 BHK,1150.0,2.0,55.0,2,4782
12735,other,2 BHK,1100.0,2.0,65.0,2,5909
12736,Banashankari Stage II,2 BHK,1245.0,2.0,125.0,2,10040
12741,other,2 BHK,1035.0,2.0,55.0,2,5314
12742,other,2 BHK,600.0,3.0,72.0,2,12000
12744,Hennur Road,2 BHK,1155.0,2.0,69.18,2,5989
12746,Electronics City Phase 1,1 BHK,755.0,1.0,30.12,1,3989
12747,Ramamurthy Nagar,2 BHK,960.0,2.0,35.0,2,3645
12748,other,1 BHK,450.0,1.0,20.0,1,4444
12753,Kengeri Satellite Town,2 BHK,800.0,2.0,32.0,2,4000
12755,Bannerghatta Road,2 BHK,1215.0,2.0,65.0,2,5349
12756,Electronic City Phase II,2 BHK,911.0,2.0,26.5,2,2908
12760,Brookefield,2 BHK,1588.0,2.0,58.0,2,3652
12762,Kannamangala,2 BHK,957.0,2.0,56.0,2,5851
12763,Electronic City Phase II,2 BHK,1200.0,2.0,34.65,2,2887
12765,Bisuvanahalli,2 BHK,845.0,2.0,34.0,2,4023
12768,Kasavanhalli,2 BHK,1181.0,2.0,61.0,2,5165
12769,Sarjapur  Road,2 BHK,1309.0,2.0,69.5,2,5309
12773,CV Raman Nagar,2 BHK,1225.0,2.0,48.0,2,3918
12775,Abbigere,2 BHK,995.0,2.0,40.8,2,4100
12776,Mahadevpura,2 BHK,1120.0,2.0,53.0,2,4732
12777,Bellandur,2 BHK,1047.0,2.0,75.0,2,7163
12780,Chandapura,2 BHK,876.0,2.0,28.47,2,3250
12782,Whitefield,2 BHK,1270.0,2.0,105.0,2,8267
12784,Kammanahalli,2 BHK,1200.0,3.0,80.0,2,6666
12785,Budigere,2 BHK,1153.0,2.0,56.5,2,4900
12786,Whitefield,2 BHK,1315.0,2.0,69.5,2,5285
12790,Yelahanka,2 BHK,1180.0,2.0,55.0,2,4661
12791,Jalahalli,2 BHK,1313.0,2.0,68.0,2,5178
12792,Nehru Nagar,2 BHK,1100.0,2.0,50.0,2,4545
